Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
1,20,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,108.3350000000064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,864.0,839.0,562.639663696289,9.4419729442186,-4929.60795008677,,,,,,,,,,,,,,,,,
3,33,,873.0,814.0,854.0,869.0,-1.0,-1.0,116.64699999999719,566.6630249023438,558.5884399414064,0.5941190719604492,0.49209687113761896,0.44534295797348017,0.48537862300872797,0.0,0.0,,,,,863.5,841.5,863.5,841.5,562.625732421875,62.2443893307428,6353.08752981173,,,,,,,,,2.0,,28.38545,78.3591,49.97365,1.6689719553155202,142.974390137445,10560.183587843001,-8416.14323156572
4,41,,874.0,807.0,-1.0,-1.0,-1.0,-1.0,124.9600000000064,566.697021484375,-1.0,0.5942239165306091,0.4920933842658997,-1.0,-1.0,0.0,4.0,,,,,874.0,807.0,874.0,807.0,566.697021484375,33.4257976152074,-3466.06431120758,,,,,,,,,2.0,,28.38545,78.3591,49.97365,1.6689719553155202,142.974390137445,10560.183587843001,-8416.14323156572
5,49,,871.0,858.0,-1.0,-1.0,3.617691040039064,-1.0,133.30299999999986,566.7650756835938,-1.0,0.59414142370224,0.4920609891414642,-1.0,-1.0,0.0,4.0,,,,,871.0,858.0,871.0,858.0,566.765075683594,55.130558980331706,2601.5847445282,,,,,,,,,2.0,,28.38545,78.3591,49.97365,1.6689719553155202,142.974390137445,10560.183587843001,-8416.14323156572
6,58,,851.0,800.0,860.0,861.0,-1.0,-1.0,141.62099999999919,566.736572265625,558.5185546875,0.5940219163894653,0.4920079410076141,0.4452354907989502,0.4852868616580963,0.0,0.0,,,,,855.5,830.5,855.5,830.5,562.6275634765631,142.974390137445,10560.183587843001,,,,,,,,,2.0,,28.38545,78.3591,49.97365,1.6689719553155202,142.974390137445,10560.183587843001,-8416.14323156572
7,66,,842.0,787.0,-1.0,-1.0,-1.0,-1.0,149.95300000000861,566.7942504882812,-1.0,0.5941233038902282,0.4920150637626648,-1.0,-1.0,0.0,4.0,,,,,842.0,787.0,842.0,787.0,566.794250488281,72.8628673325638,-8416.14323156572,,,,,,,,,2.0,,28.38545,78.3591,49.97365,1.6689719553155202,142.974390137445,10560.183587843001,-8416.14323156572
8,74,,842.0,786.0,825.0,810.0,3.1948394775390625,3.525131225585937,158.2860000000073,566.888427734375,558.54736328125,0.59400475025177,0.4919259548187256,0.4451926052570343,0.4852595031261444,0.0,0.0,,,,,833.5,798.0,833.5,798.0,562.7178955078131,33.0255063731564,-4780.90403468394,,,,,,,,,2.0,,28.38545,78.3591,49.97365,1.6689719553155202,142.974390137445,10560.183587843001,-8416.14323156572
9,83,,-1.0,-1.0,831.0,801.0,-1.0,-1.0,166.64400000000026,-1.0,558.4515991210939,-1.0,-1.0,0.445142537355423,0.4852693676948547,4.0,0.0,,,,,831.0,801.0,831.0,801.0,558.451599121094,24.878603423628398,-974.743114324951,,,,,,,,,,,,,,,,,
10,91,,831.0,785.0,-1.0,-1.0,-1.0,-1.0,174.94900000000786,566.922607421875,-1.0,0.5939609408378601,0.4920421540737152,-1.0,-1.0,0.0,4.0,,,,,831.0,785.0,831.0,785.0,566.922607421875,5.531933360241848,-2329.66103478675,,,,,,,,,,,,,,,,,
11,99,,831.0,785.0,831.0,823.0,3.171493530273437,3.5708770751953125,183.31200000000538,567.0100708007812,558.48583984375,0.5939369797706604,0.4919893741607666,0.4451145529747009,0.485321581363678,0.0,0.0,,,,,831.0,804.0,831.0,804.0,562.747955322266,32.4716821428435,3218.45416976509,,,,,,,,,,,,,,,,,
12,103,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,108,,831.0,777.0,831.0,828.0,-1.0,-1.0,191.64100000000332,566.9926147460938,558.4014892578125,0.5937350988388062,0.49201315641403204,0.44504955410957336,0.4853460192680359,0.0,0.0,,,,,831.0,802.5,831.0,802.5,562.697052001953,11.3071316296501,-2537.5029090116395,,,,,,,,,,,,,,,,,
14,116,,816.0,783.0,834.0,824.0,-1.0,-1.0,199.94800000000401,567.0532836914064,558.4196166992189,0.593902587890625,0.4920875728130341,0.4451241195201873,0.4853168725967407,0.0,0.0,,,,,825.0,803.5,825.0,803.5,562.7364501953131,23.2420718850592,1439.9744525909,,,,,,,,,,,,,,,,,
15,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,124,,851.0,784.0,832.0,834.0,3.59930419921875,3.4839324951171875,208.2799999999989,567.133544921875,558.46533203125,0.5937749147415161,0.4920855164527893,0.4449996650218964,0.4853739440441132,0.0,0.0,,,,,841.5,809.0,841.5,809.0,562.7994384765631,47.744218245033,2940.4104645410107,,,,,,,,,3.0,1.0,120.00845,128.37455,8.3661,,47.744218245033,2940.4104645410107,
17,133,,-1.0,-1.0,829.0,829.0,-1.0,-1.0,216.6800000000076,-1.0,558.4024658203125,-1.0,-1.0,0.44490039348602295,0.4854444265365601,4.0,0.0,,,,,829.0,829.0,829.0,829.0,558.4024658203131,5.06086517575121,-5081.77503711997,,,,,,,,,,,,,,,,,
18,141,,843.0,795.0,845.0,821.0,-1.0,-1.0,224.94199999999543,567.138427734375,558.4476928710939,0.5937727689743042,0.4921549260616303,0.4449890851974487,0.485416829586029,0.0,0.0,,,,,844.0,808.0,844.0,808.0,562.793060302734,52.1986665559985,5704.89082022186,,,,,,,,,4.0,2.0,136.70555,145.02085,8.315299999999981,,52.1986665559985,5704.89082022186,
19,149,,843.0,796.0,846.0,815.0,3.6064453125,3.498046875,233.30999999999767,567.1675415039064,558.526123046875,0.5936957597732544,0.4921164214611054,0.44486165046691895,0.4854443669319153,0.0,0.0,,,,,844.5,805.5,844.5,805.5,562.846832275391,6.623933812750981,-5446.37636004823,,,,,,,,,,,,,,,,,
20,158,,843.0,802.0,850.0,819.0,-1.0,-1.0,241.6089999999968,567.1041259765625,558.4898071289064,0.5935246348381042,0.4920867681503296,0.4447642266750336,0.4854435622692108,0.0,0.0,,,,,846.5,810.5,846.5,810.5,562.796966552734,44.863452151440804,4607.17088417951,,,,,,,,,5.0,3.0,153.3548,195.0158,41.661,0.585619953955391,160.871088257405,11478.3017187328,-3192.22421655225
21,166,,835.0,817.0,839.0,840.0,-1.0,-1.0,249.9400000000024,567.1200561523438,558.5537109375,0.5935875177383423,0.4920943081378937,0.4448365569114685,0.4853949844837189,0.0,0.0,,,,,837.0,828.5,837.0,828.5,562.836883544922,74.39738494318509,3545.78809644799,,,,,,,,,5.0,3.0,153.3548,195.0158,41.661,0.585619953955391,160.871088257405,11478.3017187328,-3192.22421655225
22,174,,810.0,795.0,-1.0,-1.0,3.601043701171875,-1.0,258.28200000000646,567.1256103515625,-1.0,0.5935369729995728,0.4920471012592316,-1.0,-1.0,0.0,4.0,,,,,810.0,795.0,810.0,795.0,567.1256103515631,47.767212083862894,-3192.22421655225,,,,,,,,,5.0,3.0,153.3548,195.0158,41.661,0.585619953955391,160.871088257405,11478.3017187328,-3192.22421655225
23,182,,835.0,821.0,859.0,788.0,-1.0,-1.0,266.60400000000664,567.0405883789064,558.5833129882811,0.5933941602706909,0.4919979572296143,0.44462594389915466,0.4854065179824829,0.0,0.0,,,,,847.0,804.5,847.0,804.5,562.811950683594,65.2178087145173,2096.64627730705,,,,,,,,,5.0,3.0,153.3548,195.0158,41.661,0.585619953955391,160.871088257405,11478.3017187328,-3192.22421655225
